customer_id,country,gender,age,balance,products_number,active_member,churn
15674331,Germany,Male,30,132174.41,2,0,0
15619465,Spain,Female,24,0,2,1,0
15575247,France,Male,30,0,2,0,0
15695679,Spain,Male,39,104349.45,1,0,0
15713463,Germany,Female,41,138881.04,1,0,1
15785170,Germany,Female,32,116968.91,1,0,0
15796351,Germany,Male,35,105346.03,2,1,0
15639576,France,Male,26,136623.19,1,0,0
15693264,France,Female,29,0,2,1,0
15589715,France,Female,66,0,1,0,1
15769902,France,Female,33,0,2,1,0
15587177,France,Male,36,124445.52,1,0,0
15814553,France,Female,34,68999.66,2,1,0
15601550,Spain,Male,36,85768.42,1,1,0
15664907,France,Male,47,0,1,0,1
15612465,Spain,Male,34,100628,2,1,0
15810800,Spain,Female,32,0,1,1,0
15665760,Spain,Male,38,0,2,1,0
15588080,France,Male,54,0,1,0,1
15776844,Spain,Female,19,0,2,0,0
15717560,France,Male,50,125647.36,1,0,1
15629739,Germany,Female,31,100375.39,1,1,0
15729908,France,Female,36,0,1,0,0
15716781,France,Male,24,171922.72,1,1,0
15646936,Germany,Female,32,146810.99,2,1,0
15768151,Germany,Female,45,109032.23,1,1,1
15579212,France,Male,57,0,1,0,1
15721835,Spain,Male,25,0,1,0,0
15800515,France,Male,35,128653.59,1,0,0
15591279,France,Male,37,80387.81,1,1,0
15587419,France,Male,58,0,2,1,1
15750335,Germany,Male,43,108508.82,3,0,1
15699619,France,Male,31,155978.17,1,0,0
15606472,France,Female,38,0,1,1,0
15778368,Germany,Male,50,121175.56,1,0,1
15671387,France,Female,29,89349.47,2,0,0
15573926,Spain,Male,38,86131.71,2,0,0
15709183,France,Female,58,102346.86,1,1,0
15577514,Germany,Female,36,121263.62,1,1,0
15778830,France,Male,31,0,2,0,0
15768072,Spain,Female,33,0,1,0,1
15768293,France,Male,51,0,2,1,0
15654456,Germany,Male,48,149726.08,1,0,1
15807525,France,Male,43,0,2,0,1
15574372,France,Male,35,161274.05,2,0,0
15671249,France,Female,33,0,2,0,0
15779744,Spain,Male,30,103138.17,1,1,0
15624755,Germany,Female,40,109628.44,1,0,0
15611430,France,Male,54,0,1,0,1
15774744,Germany,Male,33,97286.16,2,0,0
15629885,France,Female,33,118004.26,1,0,0
15708791,Spain,Male,32,85534.83,1,0,0
15793890,France,Female,59,0,1,1,1
15646091,Spain,Female,43,95140.44,2,0,1
15596984,France,Female,31,0,1,1,1
15800215,France,Male,25,0,2,1,0
15577806,Germany,Female,54,75900.84,1,1,0
15749381,France,Female,41,126619.27,1,0,0
15683758,France,Male,44,111833.47,1,0,0
15670615,Spain,Male,37,0,2,0,0
15715622,France,Female,57,238387.56,1,1,1
15707634,France,Female,32,108698.96,2,1,0
15806901,France,Female,39,112687.69,1,1,0
15775335,Germany,Female,48,81556.89,2,0,0
15724150,France,Male,48,136596.85,1,1,0
15627220,Germany,Female,43,98807.45,1,0,1
15672330,France,Female,31,0,2,1,0
15668521,France,Male,37,0,2,1,0
15807837,France,Female,30,107499.7,1,1,0
15592570,Spain,Female,23,0,2,0,0
15748589,France,Female,30,0,2,0,0
15635893,France,Female,28,0,2,1,0
15757632,France,Female,41,176024.05,2,0,0
15691863,France,Female,39,0,2,1,0
15706071,Germany,Male,39,127631.62,1,1,1
15654296,Spain,Female,19,0,1,0,0
15755018,Germany,Female,26,109819.16,2,0,0
15594041,Spain,Female,41,138734.94,1,0,0
15670587,Germany,Male,25,111363.1,2,0,0
15724527,France,Male,34,0,2,1,0
15801904,Germany,Male,28,143988,2,0,1
15658195,France,Male,34,118838.75,1,1,0
15630113,Spain,Male,35,161637.75,1,1,0
15784320,France,Female,44,133793.89,1,1,1
15676513,Germany,Male,35,71553.83,1,0,0
15574072,France,Female,62,0,1,1,0
15633854,France,Female,40,0,2,0,0
15618566,France,Female,38,0,2,1,0
15733014,France,Female,62,64667.95,2,1,0
15753343,France,Female,28,121164.11,1,1,0
15746076,Spain,Male,50,0,2,0,0
15608226,Spain,Male,72,98903.06,1,1,0
15605684,France,Female,31,104158.84,1,0,0
15638988,France,Male,54,0,2,1,0
15628767,Spain,Female,63,139529.93,2,1,1
15737977,France,Female,25,0,2,1,0
15758116,France,Male,53,64646.7,1,0,1
15575119,France,Male,71,0,2,1,1
15625126,France,Female,40,0,2,1,0
15567114,France,Male,35,118894.22,1,0,0
15672242,France,Male,24,0,1,1,0
15681327,France,Male,30,0,2,1,0
15802585,France,Female,41,68213.99,1,1,0
15740630,Spain,Female,31,0,2,0,0
15815420,Spain,Male,47,139196,1,1,0
15711468,France,Female,32,0,2,1,0
15799626,Germany,Male,50,126345.55,1,1,1
15659325,Spain,Male,40,0,2,1,0
15651352,France,Female,38,0,1,0,1
15684925,France,Female,43,0,2,0,0
15657439,France,Male,18,0,2,1,0
15574122,France,Male,34,129278.43,1,0,0
15720508,France,Male,31,119558.35,1,0,0
15599078,Germany,Female,41,92467.58,1,0,0
15702300,France,Male,27,0,2,0,0
15660735,Spain,Female,31,0,2,0,0
15671390,Spain,Male,36,0,2,0,0
15647385,Spain,Male,56,99340.83,1,0,1
15739223,Spain,Female,24,0,2,1,0
15631305,Spain,Female,28,126833.79,2,0,1
15809263,Germany,Male,29,109676.52,1,1,0
15640866,France,Female,29,0,1,1,0
15775663,Germany,Male,53,134729.99,2,1,0
15631800,France,Male,37,98431.37,1,0,0
15654292,Germany,Male,33,130368.31,2,0,0
15648320,France,Female,31,123974.96,1,0,0
15726747,France,Male,63,138082.16,1,1,0
15694510,France,Male,45,129855.32,1,0,0
15572291,France,Male,40,132308.22,1,0,0
15603465,Germany,Female,45,155447.65,2,0,1
15685628,Spain,Male,35,124268.64,2,1,0
15792729,Germany,Female,34,176311.36,1,0,0
15767414,France,Male,40,99886.42,2,1,0
15568044,France,Female,31,0,2,1,0
15751333,France,Female,36,0,2,1,0
15623062,Germany,Male,24,85089.3,1,1,0
15713621,Germany,Male,41,134318.21,2,1,0
15670668,Germany,Male,29,75395.53,2,1,0
15750638,Germany,Female,33,116765.7,1,0,1
15747878,Spain,Male,60,0,1,1,0
15726796,France,Male,38,111501.66,1,1,0
15754952,Germany,Female,48,76595.08,2,0,0
15652192,France,Female,33,160541.36,2,0,0
15681924,Germany,Male,38,129728.6,1,0,0
15763544,France,Male,47,0,2,0,0
15764431,Spain,Female,34,130929.02,4,1,1
15684010,Germany,Female,74,116800.25,1,1,0
15648881,Germany,Male,40,101016.53,1,1,1
15733303,France,Male,67,0,2,1,0
15643294,France,Female,33,190566.65,1,1,0
15749905,Spain,Female,47,0,1,0,1
15625175,Germany,Female,43,97067.69,1,1,1
15643967,France,Female,37,92208.54,1,1,1
15578251,France,Male,37,186347.97,2,0,0
15772573,Spain,Male,55,103176.62,1,1,0
15733234,France,Female,58,0,1,1,1
15721582,Germany,Female,40,77270.08,2,1,1
15628219,Germany,Female,37,111911.63,1,1,1
15571302,Germany,Male,72,94216.05,1,1,0
15637178,Spain,Female,45,0,2,1,0
15601184,Spain,Female,26,0,2,0,0
15629511,France,Male,49,106770.82,1,0,0
15570629,Germany,Female,72,138089.97,2,1,0
15665766,Germany,Male,39,133191.19,2,1,0
15693732,France,Female,66,0,2,1,0
15765982,France,Male,41,74135.85,1,1,1
15582016,Spain,Male,41,99208.46,2,0,0
15798024,Germany,Male,84,92242.34,1,1,0
15588622,Germany,Male,25,108380.72,1,1,0
15724863,Spain,Female,55,91893.32,1,0,1
15618213,France,Female,32,85757.93,1,1,0
15780411,France,Female,46,0,2,0,0
15725429,Germany,Male,33,96759.42,1,1,0
15600626,France,Male,30,0,2,1,0
15668460,France,Male,29,0,2,1,0
15576263,France,Female,22,0,1,0,0
15720354,France,Male,71,0,2,1,0
15691624,France,Male,33,132150.26,2,0,0
15793196,France,Male,41,0,2,1,0
15633352,France,Female,31,175443.75,1,0,1
15750874,France,Male,31,78990.15,1,1,0
15588923,France,Female,33,113743.37,1,0,0
15715745,France,Female,26,157624.84,1,1,0
15611800,France,Female,62,125163.62,2,1,0
15576928,France,Female,23,0,1,0,0
15793693,France,Male,60,0,1,1,0
15581252,Spain,Female,29,80922.75,1,0,0
15797760,France,Male,40,193354.86,2,0,0
15790564,Germany,Female,40,107648.94,2,1,0
15593736,Germany,Female,46,131769.04,1,0,1
15595937,Germany,Male,36,138992.48,2,0,0
15815628,France,Female,37,113899.92,1,0,0
15782802,Germany,Male,26,114450.32,1,1,0
15627412,France,Male,39,0,2,0,0
15734609,France,Female,37,0,2,1,0
15710689,Spain,Male,40,63609.92,1,0,1
15565806,France,Male,38,0,2,0,0
15815530,France,Female,42,75497.51,1,0,0
15632272,France,Female,42,0,2,0,0
15684103,France,Female,26,0,2,1,0
15654519,France,Male,31,0,2,1,0
15767722,France,Female,39,117704.73,1,0,0
15654346,Germany,Male,35,130463.55,2,1,0
15660147,Spain,Male,32,46161.18,1,1,0
15814998,Spain,Male,42,0,2,0,0
15802207,Germany,Male,43,110182.54,2,1,0
15658668,Spain,Male,49,0,2,0,0
15715079,France,Male,41,117221.15,1,0,0
15570360,France,Female,35,0,2,0,0
15674678,Germany,Female,43,79120.27,1,0,1
15780925,France,Male,37,177069.24,2,1,0
15688193,France,Male,36,61636.97,1,0,0
15778219,France,Male,26,0,1,0,0
15696514,Germany,Female,37,104414.03,1,0,0
15712303,France,Male,66,159732.02,1,1,0
15719090,Germany,Female,34,89437.03,1,1,0
15735632,France,Male,41,0,1,1,0
15619436,France,Female,32,0,1,0,0
15722404,France,Female,30,0,2,1,0
15662063,France,Male,36,142400.77,1,1,0
15745605,France,Female,47,88011.4,1,1,1
15636658,France,Male,36,0,2,1,0
15784130,Germany,Female,30,154870.28,1,1,0
15606755,Spain,Female,46,0,2,0,1
15801699,Spain,Male,43,0,2,1,0
15784097,Germany,Male,28,118402.25,2,0,0
15764654,France,Male,37,87374.88,2,1,0
15612092,Germany,Male,32,105397.8,1,0,1
15610903,Spain,Female,31,125341.69,1,0,0
15705777,Germany,Male,49,129164.88,1,1,0
15661936,France,Male,40,141004.46,1,0,0
15700864,France,Female,21,0,2,0,0
15722965,France,Male,57,89079.41,1,1,1
15737521,Germany,Male,40,103604.31,2,0,0
15814465,France,Male,24,182705.05,1,1,0
15580988,France,Male,29,0,2,1,0
15789974,France,Male,33,94598.48,1,0,1
15713370,Spain,Male,36,188241.05,2,0,1
15748673,France,Female,37,0,2,0,0
15754919,France,Female,40,0,2,1,0
15641662,Germany,Male,39,117469.91,2,0,0
15813422,Spain,Male,35,80790.74,1,0,0
15713596,France,Female,62,107735.93,1,1,0
15791216,Germany,Male,43,133379.41,1,0,1
15689031,Spain,Female,37,168066.87,1,0,0
15763704,Germany,Female,43,69014.49,2,0,0
15631339,France,Male,28,0,1,0,0
15771509,Germany,Female,42,98548.62,2,1,0
15769586,France,Female,49,0,2,1,0
15656096,Spain,Female,26,76554.06,1,1,0
15585280,France,Female,36,0,2,1,0
15743582,France,Female,27,107375.82,1,1,0
15761692,France,Male,40,122417.17,2,1,0
15627840,France,Female,42,0,1,1,1
15778861,Spain,Male,33,97188.62,1,0,0
15770554,France,Male,31,61297.05,2,1,0
15806956,Spain,Male,30,112666.67,1,0,1
15701908,Spain,Female,40,0,1,1,0
15736990,France,Male,28,157842.07,1,0,0
15743714,France,Male,46,91443.75,1,0,0
15807993,Germany,Female,30,110148.49,1,0,1
15644686,Spain,Female,34,53299.96,2,1,0
15677377,Spain,Male,37,0,2,1,0
15626412,Spain,Male,39,0,2,1,0
15643679,Germany,Male,28,70233.74,2,1,0
15728456,France,Male,33,0,1,0,1
15630661,Spain,Female,25,75212.28,1,0,0
15734044,France,Female,31,41299.03,1,1,0
15705001,Spain,Female,35,83286.56,1,0,0
15809817,Spain,Male,43,0,2,0,0
15809137,France,Male,29,0,1,0,1
15751593,Germany,Male,35,85668.59,1,0,0
15626491,France,Female,45,57327.04,1,1,0
15765461,Spain,Male,47,0,2,0,0
15568120,France,Female,37,69609.85,1,1,0
15787161,Germany,Male,46,129269.27,1,0,0
15812324,France,Male,27,0,2,1,0
15588944,France,Female,63,165350.61,2,0,1
15694253,France,Female,41,152105.57,2,1,0
15759566,France,Male,74,0,2,1,0
15675675,France,Female,32,106290.64,1,0,0
15802060,Germany,Female,30,100548.67,2,0,0
15660505,Germany,Male,46,106344.95,1,0,1
15782630,France,Male,35,137482.19,1,0,0
15700710,France,Female,37,116465.53,1,1,0
15742834,France,Male,45,0,1,1,0
15806511,Spain,Male,45,0,2,1,0
15608166,France,Male,36,127637.92,1,1,0
15614230,France,Female,34,0,2,1,0
15729958,France,Male,37,0,1,1,0
15800814,France,Male,35,81951.74,2,0,0
15674727,France,Female,42,147531.82,1,1,0
15657779,Spain,Male,18,0,2,1,0
15801395,France,Female,33,135120.72,1,0,0
15757911,Spain,Female,32,0,1,0,0
15665340,Spain,Female,37,0,2,1,0
15787151,France,Female,34,0,2,1,0
15757821,Spain,Male,18,0,2,0,0
15600688,France,Female,39,0,2,0,0
15594878,Spain,Female,41,28082.95,1,0,1
15569248,France,Female,43,0,2,0,1
15812706,Spain,Male,49,111087.5,1,1,0
15645045,France,Female,38,0,2,1,0
15766746,France,Male,35,127120.07,1,0,0
15700383,France,Female,35,115651.6,2,1,0
15632551,Germany,Male,31,77743.01,2,0,0
15795129,France,Female,30,0,2,0,0
15650545,France,Male,69,71996.09,1,1,0
15612769,France,Male,28,61581.97,1,1,0
15710853,France,Female,24,0,2,0,0
15623712,Spain,Female,42,0,3,0,1
15653251,France,Female,84,87873.39,1,0,1
15755077,Germany,Female,37,105617.73,2,1,1
15808557,France,Female,42,0,1,1,1
15614687,Germany,Female,44,148770.61,2,1,0
15626882,Spain,Male,37,94901.09,1,1,0
15748034,France,Male,29,174851.9,1,1,0
15632324,France,Male,59,0,2,1,0
15761023,Germany,Female,43,120847.11,1,0,1
15761453,France,Male,42,0,1,0,0
15646726,France,Male,43,0,1,0,0
15637169,Spain,Female,67,103267.8,1,1,0
15636024,Spain,Female,34,109699.08,1,1,0
15801218,France,Male,49,135133.39,1,1,1
15642655,Spain,Male,33,0,1,0,0
15690130,France,Female,32,137649.47,1,0,0
15653753,Spain,Male,43,113567.94,1,0,0
15641359,Spain,Female,35,0,2,0,1
15776827,Germany,Male,37,141547.26,2,1,0
15647725,France,Female,61,62055.17,3,0,1
15648455,Germany,Male,51,131156.76,1,0,0
15580629,France,Male,31,134837.58,1,0,0
15730161,France,Female,39,0,2,0,0
15626612,Spain,Male,40,104784.23,1,0,1
15662865,Spain,Male,36,0,2,1,0
15629094,France,Female,36,156948.41,1,1,1
15651823,France,Female,60,147751.75,1,0,1
15594827,France,Male,34,124619.33,2,1,0
15786392,France,Male,41,124182.21,1,0,0
15727353,France,Female,64,142028.36,1,0,1
15733777,France,Male,44,0,1,0,1
15614302,Germany,Female,31,125837.86,2,0,0
15723263,Germany,Female,34,117160.32,1,1,1
15687270,Spain,Female,61,0,2,1,0
15803121,France,Male,51,97565.74,1,0,1
15598700,Spain,Female,30,0,2,1,0
15741875,Spain,Female,25,104833.79,1,0,0
15631709,Spain,Female,31,101675.22,2,0,0
15672970,Spain,Male,20,0,2,1,0
15761670,France,Female,50,0,1,0,1
15706005,France,Male,46,174701.05,1,0,1
15790336,Germany,Male,36,71142.77,2,0,0
15754267,Germany,Male,31,108805.42,2,1,0
15791988,France,Male,68,0,2,1,0
15683375,France,Female,32,0,1,1,0
15625151,France,Female,66,116037.76,1,1,0
15635285,France,Male,28,0,2,1,0
15574296,France,Male,23,80673.96,2,0,0
15711618,Germany,Female,39,124640.51,1,0,1
15670943,Germany,Male,31,182275.23,2,0,0
15634359,Germany,Female,41,98635.77,1,0,0
15586629,France,Male,33,0,2,0,0
15588461,France,Male,35,0,1,0,0
15773221,Spain,Male,43,79757.21,1,0,1
15664227,Germany,Male,28,53053.76,1,1,0
15741745,France,Male,28,120911.75,2,1,0
15652626,France,Male,55,115285.85,1,0,0
15599410,France,Male,41,0,2,0,0
15571958,Spain,Male,40,221532.8,1,0,0
15785406,France,Female,51,105056.13,1,0,0
15687884,France,Male,37,88363.03,1,1,0
15621685,France,Male,29,123757.52,2,0,0
15628886,Spain,Male,56,123959.97,1,1,1
15699325,Germany,Female,62,114822.64,1,1,0
15578369,Germany,Female,37,145219.3,1,0,0
15654156,Germany,Female,32,106807.64,1,1,0
15707199,France,Male,36,148159.71,1,0,0
15671630,Germany,Female,40,99745.95,1,0,0
15632079,Germany,Female,37,156282.79,1,0,0
15767921,France,Male,41,0,2,0,0
15573599,France,Female,57,0,2,1,1
15747208,France,Male,50,0,1,0,1
15582762,Spain,Male,77,0,1,1,0
15772528,France,Female,47,121376.15,2,0,1
15755798,France,Male,33,111582.11,1,0,0
15788683,Germany,Female,34,129417.82,1,0,0
15616922,France,Female,26,0,2,1,0
15771855,France,Male,37,0,2,1,0
15601873,France,Female,36,0,1,0,0
15657868,Germany,Male,40,94607.08,1,0,0
15711716,France,Female,56,131368.3,1,0,1
15734246,France,Female,21,166883.07,2,1,0
15792151,Spain,Female,37,0,2,0,0
15770159,Germany,Male,25,172812.72,2,1,0
15747649,Germany,Female,36,126606.63,2,1,0
15639357,France,Male,46,134950.19,3,0,1
15738907,France,Female,60,96956.1,1,0,1
15663446,Germany,Female,29,107601.79,1,0,1
15750867,Germany,Female,46,92060.06,1,0,1
15715939,France,Male,33,0,2,0,0
15763806,France,Male,41,0,2,1,0
15637993,France,Male,36,137688.71,1,1,0
15720338,Spain,Male,55,85845.43,2,1,0
15627162,Germany,Male,27,125552.96,1,0,0
15596710,France,Female,33,167298.42,1,1,0
15781678,Spain,Male,31,55732.92,2,1,0
15634968,Germany,Female,37,110689.07,1,1,1
15609475,Spain,Female,39,98544.11,1,1,0
15573319,Germany,Female,35,178317.6,1,0,0
15738291,France,Female,48,115713.84,2,0,0
15782456,France,Male,46,143267.14,2,0,0
15794841,Spain,Male,19,89750.21,1,0,0
15684696,Spain,Female,26,116576.45,1,0,0
15629846,Germany,Female,47,143001.5,2,0,0
15674442,France,Male,23,157761.56,1,0,0
15571689,France,Female,37,0,2,1,0
15730469,Spain,Male,31,103430.11,2,1,0
15809320,Spain,Female,52,0,1,0,1
15684367,Spain,Male,27,0,2,0,0
15793049,Germany,Female,48,115115.38,1,0,1
15603665,Germany,Female,39,122501.28,2,1,0
15613623,Spain,Male,62,0,1,1,0
15569572,France,Male,42,0,2,1,0
15698791,France,Male,45,146758.24,1,0,0
15626233,France,Female,32,0,2,1,0
15607263,France,Male,55,0,1,1,1
15610900,France,Female,70,110738.89,1,0,1
15624775,France,Male,67,94203.8,1,1,0
15691703,France,Male,47,105792.49,1,1,1
15745355,France,Male,41,153198.23,1,1,0
15724955,France,Male,38,0,2,0,0
15628999,France,Male,79,61811.23,1,1,0
15654341,France,Male,34,101116.06,1,0,0
15744240,Germany,Female,46,74458.25,1,1,0
15632365,Germany,Male,33,142871.27,2,0,0
15729689,Germany,Male,35,98585.94,2,1,0
15759284,France,Female,37,0,1,1,1
15602124,France,Male,30,0,2,1,0
15661903,France,Female,43,80764.03,1,0,1
15664668,France,Female,42,144801.97,1,1,1
15736431,Spain,Male,27,0,2,0,0
15748639,Germany,Male,35,110053.62,2,1,0
15628123,France,Female,28,118890.81,1,1,0
15602731,France,Male,31,0,1,0,1
15794137,Germany,Female,37,151218.98,1,1,0
15748696,France,Male,42,150507.21,1,1,0
15725068,Spain,Female,21,0,2,1,0
15807340,Germany,Male,33,131023.76,2,0,0
15586133,Germany,Female,44,122314.5,1,0,1
15576185,France,Male,29,0,2,1,0
15660809,France,Male,28,0,2,1,0
15616666,Germany,Female,52,111739.4,2,1,0
15706904,France,Male,43,113882.31,1,1,0
15606915,France,Male,24,98148.61,1,0,0
15749693,France,Female,32,0,2,0,0
15791743,France,Male,32,59271.82,1,1,0
15796480,France,Female,31,0,2,1,0
15790442,Spain,Male,33,0,2,1,0
15609458,France,Male,30,69413.44,1,1,0
15593897,Spain,Male,25,160599.06,2,1,0
15604576,Spain,Male,22,0,1,1,0
15666270,France,Female,40,147803.48,1,0,1
15572626,Spain,Male,44,0,2,1,0
15727197,France,Female,52,170228.59,2,0,1
15714006,France,Female,35,133111.73,1,1,0
15642137,Spain,Female,39,0,2,0,0
15665327,France,Male,18,176139.5,2,0,0
15626806,France,Female,32,0,2,1,0
15662578,Germany,Male,35,110245.13,1,1,0
15790829,France,Female,45,0,2,0,0
15654959,Spain,Male,67,158719.57,1,1,0
15760244,France,Female,76,160979.68,1,1,0
15715394,Spain,Male,35,123557.65,2,1,0
15722246,France,Female,60,0,1,1,1
15609704,France,Female,33,0,1,0,1
15757628,France,Male,40,112896.86,1,1,0
15633586,France,Female,39,120962.13,1,0,0
15565796,Germany,Male,48,96048.55,1,0,0
15717935,France,Female,21,0,2,1,0
15577700,France,Male,37,185063.7,2,1,0
15747345,France,Female,22,118064.93,2,1,0
15678317,France,Male,46,0,2,1,0
15698335,France,Female,73,0,1,1,0
15768451,Germany,Male,40,149131.03,3,1,1
15753213,France,Female,34,0,2,0,0
15769645,France,Female,35,0,1,1,0
15657565,Spain,Female,44,125512.98,2,0,0
15620323,Spain,Female,42,83492.07,2,0,0
15679983,France,Male,34,0,1,0,0
15812616,France,Female,49,0,1,0,1
15601796,France,Male,30,125739.26,1,1,0
15729489,Germany,Female,34,98592.88,1,1,1
15613216,Spain,Female,39,141789.15,1,0,0
15657937,Germany,Male,22,112949.71,1,0,0
15815428,France,Male,34,105057.33,1,0,0
15640409,Germany,Female,46,89087.89,1,1,1
15699492,Germany,Female,27,147435.96,1,0,0
15623536,Germany,Male,39,154439.86,1,0,0
15707551,France,Male,30,73054.37,2,1,0
15577999,France,Female,62,124678.35,1,0,1
15788775,Germany,Male,40,152576.25,2,0,0
15758362,France,Female,41,152243.57,1,1,0
15807961,France,Male,25,0,1,0,0
15710978,Germany,Male,42,88120.97,2,1,0
15703541,Germany,Female,51,143930.92,1,1,1
15626474,France,Female,31,0,2,0,0
15608344,Germany,Female,29,137059.05,3,0,1
15768367,France,Female,27,186558.55,1,1,1
15806210,Spain,Male,66,115654.47,2,1,0
15697702,Spain,Male,29,0,2,0,0
15689152,Spain,Male,38,126152.84,1,0,0
15568573,Germany,Female,51,105701.91,1,1,1
15689598,France,Male,46,0,1,1,1
15713374,Germany,Male,67,157094.78,1,1,0
15679733,Germany,Male,40,113228.38,2,1,0
15759274,France,Female,32,0,1,1,0
15607748,Germany,Male,37,108432.88,2,1,0
15607577,Spain,Male,27,0,1,1,0
15813697,Germany,Female,44,120702.67,2,1,0
15801125,France,Female,32,0,1,0,0
15777855,France,Male,45,0,2,1,0
15635396,Germany,Female,29,139106.19,1,0,1
15698031,Germany,Female,39,101851.8,2,0,0
15678944,Germany,Female,32,130935.56,1,0,1
15718507,Germany,Male,37,116509.99,1,1,1
15808334,Germany,Female,37,93124.04,2,1,0
15804709,Germany,Male,35,111578.18,1,0,1
15645835,France,Male,32,0,2,1,0
15738166,France,Female,39,86546.29,1,1,0
15675360,France,Male,33,0,1,1,0
15793042,France,Male,39,129669.32,2,0,0
15630106,Spain,Male,29,0,2,0,0
15810385,Spain,Female,36,164557.95,1,1,0
15578211,France,Male,23,0,2,1,0
15572792,Spain,Male,35,118989.92,1,1,0
15620030,France,Male,29,0,1,0,0
15783541,France,Male,31,0,2,1,0
15679284,Spain,Female,45,79259.75,1,0,0
15582910,France,Male,38,112230.38,1,0,1
15688337,France,Male,40,118129.87,1,1,0
15734970,Spain,Male,38,86824.09,1,0,0
15759140,France,Female,64,128306.7,1,1,0
15643042,Germany,Female,40,117641.43,2,0,0
15773868,Germany,Female,37,125734.2,2,0,1
15615820,France,Male,49,103302.37,1,1,0
15730273,France,Male,27,0,1,0,0
15724890,Spain,Male,36,82696.09,2,0,0
15765952,France,Male,29,145471.37,1,0,0
15685920,Spain,Male,34,101506.66,1,0,0
